timestamp,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z
1743096994.935194,0.0367549,8.286,98,371.461,2454.02,92.8025,3,58.692,1,9649.6,179.091,0.342858,3.71567,0.632865,0.31847
1743096994.960336,0.0481228,8.308,98,372.609,2455.17,92.8022,3,58.692,1,9587.96,179.079,0.34757,4.06523,0.626959,0.31327
1743096994.9774165,0.0594823,8.33,98,373.755,2456.31,92.8019,3,58.692,1,9690.17,179.068,0.350155,4.41161,0.619397,0.314678
1743096995.002364,0.070886,8.352,98,374.9,2457.46,92.8017,3,58.692,1,9553.92,179.055,0.362691,4.74926,0.610184,0.316459
1743096995.02483,0.0822216,8.374,98,376.043,2458.6,92.8015,3,58.692,1,9558.37,179.026,0.365747,5.1151,0.599321,0.315805
1743096995.0450537,0.0935318,8.396,98,377.184,2459.74,92.8012,3,58.692,1,9551.06,179.001,0.364496,5.50572,0.586813,0.31436
1743096995.066713,0.104818,8.418,98,378.322,2460.88,92.8009,3,58.692,1,9651.41,178.978,0.362669,5.87557,0.572671,0.315593
1743096995.090822,0.116091,8.44,98,379.457,2462.01,92.8005,3,58.692,1,9676.58,178.971,0.364212,6.25229,0.556889,0.314835
1743096995.1105738,0.127288,8.462,98,380.59,2463.15,92.8003,3,58.692,1,9585.13,178.954,0.358652,6.58291,0.53948,0.315421
1743096995.1336436,0.135993,8.484,98,381.719,2464.28,92.7999,3,58.692,1,9696.2,178.959,0.679927,6.88258,0.520714,0.318734
1743096995.1549933,0.140287,8.506,98,382.846,2465.4,92.7996,3,58.692,1,9565.26,178.952,0.324796,7.09534,0.500996,0.319085
1743096995.1771483,0.142223,8.528,98,383.97,2466.53,92.7993,3,58.692,1,9563.02,178.938,-0.285374,7.36605,0.480416,0.318759
1743096995.2003064,0.143304,8.55,98,385.091,2467.65,92.7989,3,58.692,1,9588.48,178.928,-0.92731,7.54824,0.45909,0.322777
1743096995.2225356,0.144452,8.572,98,386.21,2468.77,92.7986,3,58.692,1,9605.34,178.875,-1.5071,7.58579,0.437073,0.320735
1743096995.2436347,0.14544,8.594,98,387.325,2469.88,92.7983,3,58.692,1,9580.58,178.8,-2.03307,7.60152,0.414458,0.325186
1743096995.2663243,0.146291,8.616,98,388.437,2470.99,92.798,3,58.692,1,9668.4,178.746,-2.58552,7.45949,0.391304,0.328078
1743096995.2873917,0.146858,8.638,98,389.547,2472.1,92.7978,3,58.692,1,9596.44,178.67,-3.03773,7.43277,0.36768,0.326508
1743096995.3095703,0.146922,8.66,98,390.653,2473.21,92.7975,3,58.692,1,9593.15,178.594,-3.48384,7.41906,0.343674,0.327359
1743096995.3306823,0.147614,8.682,98,391.757,2474.31,92.7971,3,58.692,1,9607.44,178.556,-3.79458,7.34996,0.31931,0.330405
1743096995.3524525,0.148943,8.704,98,392.857,2475.41,92.7968,3,58.692,1,9571.41,178.493,-3.97933,7.29491,0.294556,0.327585
1743096995.3737807,0.150399,8.726,98,393.955,2476.51,92.7965,3,58.692,1,9647.08,178.422,-4.15814,7.19937,0.269481,0.331213
1743096995.3964612,0.152131,8.748,98,395.05,2477.61,92.7962,3,58.692,1,9578.61,178.379,-4.30495,7.05403,0.244088,0.330352
1743096995.4194016,0.15306,8.77,98,396.142,2478.7,92.7958,3,58.692,1,9597.97,178.303,-4.49967,6.98598,0.218406,0.329016
1743096995.4434538,0.153356,8.792,98,397.231,2479.79,92.7954,3,58.692,1,9685.9,178.239,-4.57259,6.92892,0.192548,0.331663
1743096995.4626474,0.153475,8.814,98,398.317,2480.87,92.7951,3,58.692,1,9599.71,178.15,-4.63933,6.87177,0.166546,0.331726
1743096995.4847758,0.153768,8.836,98,399.401,2481.96,92.7947,3,58.692,1,9679.96,178.089,-4.83132,6.76323,0.14041,0.330213
1743096995.5059438,0.155061,8.858,98,400.482,2483.04,92.7943,3,58.692,1,9595.25,178.036,-4.9519,6.52282,0.114077,0.333811
1743096995.5303385,0.155354,8.88,98,401.56,2484.12,92.794,3,58.692,1,9603.91,177.937,-5.1744,6.30344,0.0875966,0.33347
1743096995.551501,0.15466,8.902,98,402.635,2485.19,92.7936,3,58.692,1,9576.95,177.863,-5.4142,6.1881,0.0609406,0.334441
1743096995.571881,0.152616,8.924,98,403.707,2486.26,92.7931,3,58.692,1,9664.65,177.765,-5.68975,6.12646,0.0342377,0.336022
1743096995.5949914,0.150137,8.946,98,404.777,2487.33,92.7928,3,58.692,1,9555.1,177.667,-6.21976,6.03951,0.00750427,0.332281
1743096995.6174066,0.141405,8.968,98,405.845,2488.4,92.7923,3,58.692,1,9634.6,177.629,-6.60979,5.83697,-0.0188946,0.334056
1743096995.6405225,0.132071,8.99,98,406.914,2489.47,92.7919,3,58.692,1,9570.11,177.58,-6.54339,5.60301,-0.0439058,0.336111
1743096995.6595767,0.123458,9.012,98,407.985,2490.54,92.7915,3,58.692,1,9664.5,177.519,-6.47411,5.33786,-0.0676273,0.335648
1743096995.6851861,0.115285,9.034,98,409.058,2491.61,92.7911,3,58.692,1,9538.21,177.47,-6.40643,5.0017,-0.0901283,0.33708
1743096995.7038803,0.106756,9.056,98,410.131,2492.69,92.7907,3,58.692,1,9650.81,177.399,-6.33117,4.65676,-0.111404,0.339461
1743096995.7270315,0.0977769,9.078,98,411.205,2493.76,92.7904,3,58.692,1,9550.84,177.345,-6.52916,4.23338,-0.131492,0.338753
1743096995.7501664,0.0894609,9.1,98,412.28,2494.84,92.79,3,58.692,1,9659.9,177.277,-6.43349,3.93958,-0.150334,0.33606
1743096995.7721162,0.0804664,9.122,98,413.356,2495.91,92.7896,3,58.692,1,9565.56,177.216,-6.48591,3.60901,-0.167942,0.33465
1743096995.793156,0.0711653,9.144,98,414.433,2496.99,92.7891,3,58.692,1,9660.6,177.188,-6.52022,3.35807,-0.184258,0.335758
1743096995.8150158,0.0625579,9.166,98,415.51,2498.07,92.7887,3,58.692,1,9557.8,177.175,-6.45854,3.09912,-0.199238,0.337342
1743096995.836979,0.0540469,9.188,98,416.589,2499.15,92.7882,3,58.692,1,9671.39,177.15,-6.40158,2.80127,-0.212944,0.336891
1743096995.8591168,0.0450605,9.21,98,417.668,2500.22,92.7878,3,58.692,1,9655.91,177.121,-6.31556,2.57233,-0.225387,0.334825
1743096995.8801653,0.0358065,9.232,98,418.748,2501.3,92.7874,3,58.692,1,9685.06,177.05,-6.30499,2.25868,-0.236494,0.333364
1743096995.903793,0.0264284,9.254,98,419.828,2502.38,92.7869,3,58.692,1,9555.66,177.018,-6.28577,2.00737,-0.246192,0.333834
1743096995.9267607,0.0173088,9.276,98,420.909,2503.46,92.7864,3,58.692,1,9655.02,176.982,-6.25302,1.73834,-0.254515,0.335566
1743096995.9459198,0.00792032,9.298,98,421.989,2504.55,92.786,3,58.692,1,9557.13,176.937,-6.35047,1.43542,-0.261521,0.337183
1743096995.9695497,-0.00182945,9.32,98,423.07,2505.63,92.7855,3,58.692,1,9638.61,176.905,-6.49223,1.13087,-0.267267,0.337702
1743096995.99274,-0.0116085,9.342,98,424.152,2506.71,92.7851,3,58.692,1,9538.58,176.868,-6.67734,0.80382,-0.271766,0.336998
1743096996.0123627,-0.0199698,9.364,98,425.229,2507.79,92.7846,3,58.692,1,9639.14,176.821,-6.7707,0.553747,-0.274967,0.335999
1743096996.035329,-0.0199209,9.386,98,426.288,2508.84,92.7842,3,58.692,1,9556.87,176.742,-6.81437,0.35659,-0.277736,0.334629
1743096996.0584018,-0.021308,9.408,98,427.347,2509.9,92.7837,3,58.692,1,9672.75,176.646,-7.00917,0.206545,-0.28051,0.332531
1743096996.0781443,-0.0237221,9.43,98,428.404,2510.96,92.7832,3,58.692,1,9544.24,176.554,-7.2064,0.199729,-0.283181,0.330524
1743096996.1011963,-0.0267398,9.452,98,429.462,2512.02,92.7827,3,58.692,1,9614.39,176.457,-7.40548,0.228157,-0.285618,0.329335
1743096996.1235213,-0.0299057,9.474,98,430.518,2513.07,92.7822,3,58.692,1,9602.54,176.364,-7.54922,0.314745,-0.287756,0.329216
1743096996.1452305,-0.0329751,9.496,98,431.573,2514.13,92.7817,3,58.692,1,9489.06,176.298,-7.76341,0.33395,-0.289603,0.326895
1743096996.1687872,-0.0356816,9.518,98,432.629,2515.18,92.7811,3,58.692,1,9585.91,176.231,-7.94192,0.324006,-0.291205,0.327323
1743096996.189253,-0.0379998,9.54,98,433.683,2516.24,92.7807,3,58.692,1,9523.7,176.105,-8.17478,0.189011,-0.292594,0.328113
1743096996.2110898,-0.0403381,9.562,98,434.737,2517.29,92.7801,3,58.692,1,9613.07,176.042,-8.338,0.121894,-0.293792,0.329029
1743096996.2362864,-0.0423322,9.584,98,435.791,2518.35,92.7796,3,58.692,1,9493.5,175.985,-8.43174,0.0684332,-0.29479,0.330073
1743096996.2538164,-0.0440715,9.606,98,436.844,2519.4,92.779,3,58.692,1,9583.55,175.921,-8.40397,0.0636426,-0.295562,0.331283
1743096996.2772496,-0.0452954,9.628,98,437.896,2520.45,92.7785,3,58.692,1,9574.32,175.869,-8.38723,-0.0106741,-0.296133,0.328081
1743096996.3003755,-0.0460185,9.65,98,438.949,2521.5,92.7779,3,58.692,1,9609.83,175.805,-8.24508,-0.068726,-0.296504,0.328631
1743096996.3220806,-0.0467139,9.672,98,440.001,2522.56,92.7775,3,58.692,1,9479.1,175.708,-8.17639,-0.19971,-0.296653,0.32944
1743096996.342683,-0.0475442,9.694,98,441.052,2523.61,92.7769,3,58.692,1,9570.96,175.623,-8.0479,-0.254411,-0.296611,0.330322
1743096996.363801,-0.0485766,9.716,98,442.103,2524.66,92.7763,3,58.692,1,9558.95,175.542,-7.98273,-0.319628,-0.296344,0.331291
1743096996.386554,-0.0497716,9.738,98,443.153,2525.71,92.7757,3,58.692,1,9553.47,175.463,-7.83877,-0.320824,-0.295854,0.332294
1743096996.4092813,-0.050879,9.76,98,444.203,2526.76,92.7751,3,58.692,1,9583.69,175.389,-7.78431,-0.383861,-0.295165,0.328456
1743096996.4299428,-0.0517303,9.782,98,445.252,2527.81,92.7745,3,58.692,1,9556.86,175.348,-7.69147,-0.43949,-0.294277,0.328945
1743096996.4541104,-0.0526474,9.804,98,446.302,2528.86,92.7739,3,58.692,1,9465.82,175.297,-7.66193,-0.553925,-0.293182,0.329622
1743096996.475083,-0.0537075,9.826,98,447.351,2529.91,92.7733,3,58.692,1,9549,175.24,-7.57514,-0.590409,-0.291895,0.330356
1743096996.5012927,-0.0549935,9.848,98,448.4,2530.96,92.7726,3,58.692,1,9576.41,175.203,-7.53707,-0.628063,-0.290399,0.331156
1743096996.5195153,-0.0564091,9.87,98,449.448,2532,92.7719,3,58.692,1,9569.75,175.173,-7.48369,-0.644936,-0.288685,0.331926
1743096996.543349,-0.0579257,9.892,98,450.497,2533.05,92.7712,3,58.692,1,9561.95,175.15,-7.49359,-0.680228,-0.286745,0.328619
1743096996.563438,-0.0592353,9.914,98,451.546,2534.1,92.7706,3,58.692,1,9555.37,175.128,-7.46766,-0.708546,-0.28461,0.329383
1743096996.586048,-0.0606499,9.936,98,452.594,2535.15,92.77,3,58.692,1,9482.36,175.072,-7.52486,-0.817656,-0.28226,0.330322
1743096996.6102667,-0.062394,9.958,98,453.643,2536.2,92.7693,3,58.692,1,9565.48,175.03,-7.57538,-0.852908,-0.279739,0.331115
1743096996.6279714,-0.0644818,9.98,98,454.692,2537.25,92.7686,3,58.692,1,9553.58,175.004,-7.70075,-0.892943,-0.27702,0.331711
1743096996.6511836,-0.0666811,10.002,98,455.74,2538.3,92.768,3,58.692,1,9552.57,174.96,-7.86325,-0.958413,-0.27411,0.332007
1743096996.675243,-0.0691249,10.024,98,456.789,2539.34,92.7673,3,58.692,1,9542.96,174.902,-8.04395,-1.01045,-0.270973,0.331
1743096996.6963613,-0.0714898,10.046,98,457.837,2540.39,92.7666,3,58.692,1,9540.72,174.831,-8.20456,-1.06693,-0.267657,0.331526
1743096996.717997,-0.0738201,10.068,98,458.885,2541.44,92.7659,3,58.692,1,9636.54,174.736,-8.33106,-1.12843,-0.264113,0.331806
1743096996.7396827,-0.0766197,10.09,98,459.933,2542.49,92.7652,3,58.692,1,9549.99,174.661,-8.52903,-1.19134,-0.260354,0.331606
1743096996.7617936,-0.0799947,10.112,98,460.981,2543.54,92.7645,3,58.692,1,9587.24,174.571,-8.76632,-1.2222,-0.256354,0.330885
1743096996.7835193,-0.0835255,10.134,98,462.029,2544.58,92.7639,3,58.692,1,9585.87,174.488,-9.14917,-1.33142,-0.252098,0.329653
1743096996.8057747,-0.0877029,10.156,98,463.076,2545.63,92.7632,3,58.692,1,9556.73,174.375,-9.50216,-1.35684,-0.247536,0.33246
1743096996.829376,-0.0919488,10.178,98,464.123,2546.68,92.7624,3,58.692,1,9536.87,174.301,-9.81366,-1.3116,-0.242656,0.332457
1743096996.8485866,-0.095816,10.2,98,465.17,2547.73,92.7618,3,58.692,1,9504.99,174.193,-10.1361,-1.39305,-0.237468,0.332053
1743096996.871437,-0.0991192,10.222,98,466.217,2548.77,92.761,3,58.692,1,9505.16,174.122,-10.3702,-1.44372,-0.232001,0.331259
1743096996.8931072,-0.101811,10.244,98,467.264,2549.82,92.7602,3,58.692,1,9573.58,174.056,-10.4678,-1.47286,-0.226224,0.330379
1743096996.9230537,-0.104232,10.266,98,468.311,2550.87,92.7595,3,58.692,1,9561.39,173.993,-10.4992,-1.50935,-0.220125,0.329775
1743096996.9385724,-0.106122,10.288,98,469.358,2551.91,92.7587,3,58.692,1,9482,173.937,-10.4383,-1.52945,-0.213738,0.33278
1743096996.9586427,-0.107922,10.31,98,470.404,2552.96,92.7579,3,58.692,1,9593,173.884,-10.3678,-1.5513,-0.207022,0.332141
1743096996.9858887,-0.110164,10.332,98,471.451,2554.01,92.7571,3,58.692,1,9549.59,173.818,-10.3134,-1.52732,-0.200055,0.33148
1743096997.006935,-0.112515,10.354,98,472.498,2555.05,92.7565,3,58.692,1,9521.86,173.732,-10.4077,-1.61667,-0.192807,0.331109
1743096997.0290916,-0.115317,10.376,98,473.545,2556.1,92.7557,3,58.692,1,9531.02,173.649,-10.5088,-1.64385,-0.185272,0.331249
1743096997.0506427,-0.118567,10.398,98,474.592,2557.15,92.755,3,58.692,1,9545.4,173.54,-10.5643,-1.60468,-0.177434,0.33196
1743096997.0684578,-0.12152,10.42,98,475.639,2558.19,92.7542,3,58.692,1,9540.55,173.473,-10.7499,-1.65251,-0.169346,0.327451
1743096997.0926974,-0.123945,10.442,98,476.686,2559.24,92.7534,3,58.692,1,9585.93,173.381,-10.8218,-1.71697,-0.160956,0.327534
1743096997.1158795,-0.125395,10.464,98,477.733,2560.29,92.7526,3,58.692,1,9525.54,173.383,-10.6602,-1.65392,-0.152235,0.328365
1743096997.1386697,-0.125975,10.486,98,478.781,2561.34,92.7518,3,58.692,1,9540.18,173.363,-10.3848,-1.67678,-0.143164,0.329411
1743096997.1558652,-0.126223,10.508,98,479.829,2562.39,92.7509,3,58.692,1,9564.04,173.339,-10.0652,-1.70437,-0.133762,0.329995
1743096997.1808522,-0.126552,10.53,98,480.877,2563.43,92.7502,3,58.692,1,9546.96,173.326,-9.91109,-1.82369,-0.124077,0.329507
1743096997.199556,-0.127922,10.552,98,481.926,2564.48,92.7494,3,58.692,1,9472.49,173.276,-9.81158,-1.85711,-0.11408,0.332507
1743096997.226748,-0.12999,10.574,98,482.975,2565.53,92.7487,3,58.692,1,9503.84,173.24,-9.83662,-1.86394,-0.103816,0.332505
1743096997.245477,-0.132101,10.596,98,484.025,2566.58,92.7478,3,58.692,1,9591.22,173.176,-9.84071,-1.90993,-0.0932871,0.331417
1743096997.2675393,-0.134138,10.618,98,485.074,2567.63,92.747,3,58.692,1,9577.34,173.153,-9.78084,-1.88061,-0.0824575,0.329997
1743096997.2902226,-0.135493,10.64,98,486.125,2568.68,92.7461,3,58.692,1,9549.54,173.195,-9.57409,-1.80182,-0.0712931,0.32935
1743096997.3150976,-0.137106,10.662,98,487.176,2569.73,92.7452,3,58.692,1,9514.07,173.18,-9.27983,-1.67577,-0.0597707,0.33022
1743096997.336677,-0.138691,10.684,98,488.228,2570.78,92.7444,3,58.692,1,9516.73,173.163,-9.16281,-1.67327,-0.0479635,0.327639
1743096997.3608837,-0.140714,10.706,98,489.28,2571.84,92.7436,3,58.692,1,9543.69,173.085,-9.20074,-1.72236,-0.0359161,0.327554
1743096997.3765466,-0.143046,10.728,98,490.333,2572.89,92.7428,3,58.692,1,9472.53,173.068,-9.23478,-1.66624,-0.0236033,0.328415
1743096997.3988287,-0.145198,10.75,98,491.386,2573.94,92.742,3,58.692,1,9492.16,173.006,-9.24037,-1.65797,-0.0109792,0.329428
1743096997.4249847,-0.147181,10.772,98,492.44,2575,92.741,3,58.692,1,9540.52,172.962,-9.26736,-1.69538,0.00195211,0.329359
1743096997.443133,-0.149053,10.794,98,493.495,2576.05,92.7402,3,58.692,1,9530.27,172.929,-9.38701,-1.78226,0.015152,0.327855
1743096997.468342,-0.152238,10.816,98,494.55,2577.11,92.7394,3,58.692,1,9496.41,172.864,-9.61855,-1.79763,0.0286855,0.331551
1743096997.4873955,-0.155736,10.838,98,495.605,2578.16,92.7387,3,58.692,1,9465.96,172.771,-9.80255,-1.76842,0.0424896,0.330286
1743096997.5135021,-0.15947,10.86,98,496.661,2579.22,92.7378,3,58.692,1,9571.66,172.65,-9.99075,-1.73499,0.0566284,0.328864
1743096997.532648,-0.162833,10.882,98,497.717,2580.27,92.7368,3,58.692,1,9518.36,172.642,-10.0672,-1.62896,0.0711161,0.328858
1743096997.5514507,-0.166276,10.904,98,498.774,2581.33,92.736,3,58.692,1,9497.24,172.559,-10.1008,-1.51725,0.0859639,0.33046
1743096997.5767074,-0.169732,10.926,98,499.831,2582.39,92.7352,3,58.692,1,9492.47,172.416,-10.164,-1.41768,0.101111,0.331908
1743096997.601503,-0.173599,10.948,98,500.888,2583.44,92.7345,3,58.692,1,9537.88,172.267,-10.4891,-1.45625,0.116586,0.328005
1743096997.6192565,-0.177333,10.97,98,501.946,2584.5,92.7336,3,58.692,1,9499.78,172.194,-10.7408,-1.42684,0.132369,0.329062
1743096997.6436155,-0.180613,10.992,98,503.004,2585.56,92.7328,3,58.692,1,9539.05,172.096,-11.0043,-1.49707,0.148528,0.328508
1743096997.6626961,-0.183955,11.014,98,504.063,2586.62,92.732,3,58.692,1,9548.43,172.004,-11.252,-1.51069,0.164998,0.327009
1743096997.6871452,-0.187496,11.036,98,505.123,2587.68,92.7311,3,58.692,1,9508.32,171.904,-11.4085,-1.44919,0.181787,0.326667
1743096997.7068932,-0.191221,11.058,98,506.182,2588.74,92.7302,3,58.692,1,9496.44,171.86,-11.5949,-1.44263,0.198937,0.328553
1743096997.7317219,-0.194024,11.08,98,507.243,2589.8,92.7293,3,58.692,1,9552.6,171.762,-11.4618,-1.32323,0.216478,0.328695
1743096997.7513075,-0.196616,11.102,98,508.304,2590.86,92.7284,3,58.692,1,9532.54,171.674,-11.4167,-1.2344,0.234354,0.329978
1743096997.7766678,-0.199295,11.124,98,509.366,2591.92,92.7276,3,58.692,1,9471.65,171.623,-11.4581,-1.19161,0.252544,0.33016
1743096997.7953568,-0.201869,11.146,98,510.429,2592.98,92.7267,3,58.692,1,9478.35,171.548,-11.4464,-1.13292,0.271074,0.327865
1743096997.821046,-0.204184,11.168,98,511.492,2594.05,92.7258,3,58.692,1,9458.99,171.489,-11.4093,-1.05526,0.289978,0.325293
1743096997.838205,-0.206256,11.19,98,512.556,2595.11,92.7249,3,58.692,1,9425.87,171.455,-11.518,-1.10764,0.309237,0.325406
1743096997.8637087,-0.208611,11.212,98,513.621,2596.18,92.724,3,58.692,1,9419.57,171.397,-11.4223,-1.04722,0.328816,0.327832
1743096997.8834305,-0.211095,11.234,98,514.686,2597.24,92.7231,3,58.692,1,9510.76,171.282,-11.3565,-1.03129,0.348805,0.330122
1743096997.9092605,-0.213113,11.256,98,515.753,2598.31,92.7221,3,58.692,1,9462.08,171.271,-11.2032,-0.936959,0.369123,0.331559
1743096997.928335,-0.21504,11.278,98,516.82,2599.38,92.7213,3,58.692,1,9504.75,171.165,-11.1805,-0.941616,0.389769,0.329507
1743096997.9489717,-0.217088,11.3,98,517.888,2600.44,92.7204,3,58.692,1,9444.25,171.113,-10.923,-0.747548,0.410768,0.326449
1743096997.9741774,-0.21853,11.322,98,518.958,2601.51,92.7195,3,58.692,1,9364.57,171.13,-10.7726,-0.632223,0.432095,0.325997
1743096997.9923022,-0.220194,11.344,98,520.028,2602.58,92.7185,3,58.692,1,9377.1,171.083,-10.6221,-0.587287,0.453794,0.325699
1743096998.0168989,-0.22245,11.366,98,521.099,2603.66,92.7176,3,58.692,1,9426.01,171.023,-10.7558,-0.680354,0.475806,0.328935
1743096998.0420969,-0.223869,11.388,98,522.172,2604.73,92.7167,3,58.692,1,9499.75,170.967,-10.6071,-0.633852,0.4982,0.330487
1743096998.060266,-0.22549,11.41,98,523.246,2605.8,92.7158,3,58.692,1,9531.22,170.906,-10.5037,-0.596573,0.520894,0.328643
1743096998.0849652,-0.22775,11.432,98,524.32,2606.88,92.7148,3,58.692,1,9448.05,170.872,-10.3263,-0.428453,0.543874,0.327801
1743096998.1025646,-0.22923,11.454,98,525.397,2607.95,92.7139,3,58.692,1,9368.54,170.879,-9.99704,-0.197732,0.567158,0.329229
1743096998.1278195,-0.230895,11.476,98,526.474,2609.03,92.713,3,58.692,1,9404.59,170.839,-10.0022,-0.228205,0.590779,0.326526
1743096998.1472309,-0.232941,11.498,98,527.553,2610.11,92.7121,3,58.692,1,9424.36,170.814,-10.1749,-0.287502,0.614657,0.327893
1743096998.1712563,-0.234333,11.52,98,528.634,2611.19,92.7112,3,58.692,1,9547.94,170.716,-10.0673,-0.264204,0.638901,0.326641
1743096998.1950328,-0.236224,11.542,98,529.715,2612.27,92.7102,3,58.692,1,9490.19,170.685,-9.95713,-0.157463,0.663433,0.326974
1743096998.2137494,-0.238337,11.564,98,530.798,2613.35,92.7093,3,58.692,1,9415.13,170.688,-9.7392,0.0302392,0.688294,0.330288
1743096998.235438,-0.240316,11.586,98,531.883,2614.44,92.7084,3,58.692,1,9419.5,170.649,-9.66512,0.112806,0.713432,0.327331
1743096998.262084,-0.24245,11.608,98,532.969,2615.52,92.7075,3,58.692,1,9462.01,170.599,-9.80518,0.0915918,0.7388,0.326812
1743096998.278389,-0.24495,11.63,98,534.057,2616.61,92.7065,3,58.692,1,9429.33,170.56,-9.86323,0.209676,0.764466,0.324019
1743096998.3050566,-0.246866,11.652,98,535.146,2617.7,92.7056,3,58.692,1,9415.01,170.527,-9.84476,0.264652,0.790444,0.325638
1743096998.3228655,-0.249168,11.674,98,536.237,2618.79,92.7047,3,58.692,1,9397.49,170.558,-10.0194,0.231803,0.816694,0.328959
1743096998.3449662,-0.250099,11.696,98,537.33,2619.89,92.7038,3,58.692,1,9505.13,170.604,-10.0497,0.298942,0.843166,0.328002
1743096998.3696873,-0.248003,11.718,98,538.427,2620.98,92.7028,3,58.692,1,9489.37,170.831,-9.81813,0.504644,0.869628,0.326449
1743096998.39185,-0.241809,11.74,98,539.528,2622.08,92.7019,3,58.692,1,9358.32,171.191,-8.8763,0.65978,0.896029,0.324894
1743096998.4118803,-0.232516,11.762,98,540.633,2623.19,92.701,3,58.692,1,9290.41,171.523,-7.72427,0.702624,0.922249,0.327411
1743096998.4339855,-0.220621,11.784,98,541.742,2624.3,92.7001,3,58.692,1,9357.68,171.805,-6.27907,0.771109,0.948151,0.326396
1743096998.4535887,-0.208093,11.806,98,542.856,2625.41,92.6992,3,58.692,1,9505.14,172.045,-5.03655,0.606822,0.97352,0.323489
1743096998.479874,-0.195532,11.828,98,543.976,2626.53,92.6982,3,58.692,1,9435.47,172.405,-3.91545,0.680214,0.998189,0.325179
1743096998.5006132,-0.182964,11.85,98,545.101,2627.66,92.6973,3,58.692,1,9402.28,172.737,-2.90166,0.866414,1.022,0.31307
1743096998.5213604,-0.170405,11.872,98,546.231,2628.79,92.6964,3,58.692,1,9449.91,173.034,-2.09306,0.89438,1.0448,0.336082
1743096998.54247,-0.158137,11.894,98,547.367,2629.92,92.6955,3,58.692,1,9463.53,173.321,-1.53978,0.94546,1.06645,0.323182
1743096998.5671306,-0.145963,11.916,98,548.508,2631.06,92.6945,3,58.692,1,9441.95,173.637,-1.05021,1.29536,1.08684,0.308301
1743096998.5902371,-0.133944,11.938,98,549.655,2632.21,92.6936,3,58.692,1,9428.96,173.961,-0.741703,1.38946,1.10589,0.329559
1743096998.6110272,-0.121944,11.96,98,550.807,2633.36,92.6927,3,58.692,1,9472.56,174.228,-0.517308,1.48211,1.1235,0.331642
1743096998.6319168,-0.109914,11.982,98,551.964,2634.52,92.6918,3,58.692,1,9537.33,174.495,-0.349571,1.47633,1.1396,0.315831
1743096998.6532447,-0.0980337,12.004,98,553.126,2635.68,92.691,3,58.692,1,9534.18,174.716,-0.230341,1.56875,1.15415,0.311612
1743096998.6756697,-0.085014,12.026,98,554.291,2636.85,92.6903,3,58.692,1,9482.02,174.93,-0.271392,1.46817,1.16701,0.325991
1743096998.700305,-0.0695121,12.048,98,555.461,2638.02,92.6895,3,58.692,1,9555.42,175.122,-0.0464441,1.44136,1.17792,0.328398
1743096998.7214305,-0.0516073,12.07,98,556.633,2639.19,92.6888,3,58.692,1,9565.5,175.276,0.485103,1.43461,1.18679,0.319343
1743096998.7434337,-0.032469,12.092,98,557.809,2640.36,92.6881,3,58.692,1,9614.26,175.452,1.20578,1.47927,1.19355,0.329658
1743096998.7631094,-0.0128324,12.114,98,558.987,2641.54,92.6874,3,58.692,1,9624.69,175.595,1.86068,1.55539,1.19812,0.326389
1743096998.7842283,0.00733984,12.136,98,560.166,2642.72,92.6869,3,58.692,1,9586.89,175.691,2.58286,1.51389,1.20042,0.328217
1743096998.8109984,0.0278372,12.158,98,561.346,2643.9,92.6864,3,58.692,1,9499.05,175.772,3.37867,1.33214,1.20041,0.328635
1743096998.8318574,0.0478414,12.18,98,562.527,2645.08,92.6859,3,58.692,1,9500.54,175.829,3.94903,1.29892,1.19805,0.325563
1743096998.8530262,0.0669399,12.202,98,563.707,2646.26,92.6853,3,58.692,1,9603.83,175.905,4.38649,1.24079,1.1933,0.318417
1743096998.8751242,0.0855505,12.224,98,564.887,2647.44,92.6848,3,58.692,1,9614.87,175.946,4.58197,1.25727,1.18608,0.315931
1743096998.8956196,0.104498,12.246,98,566.064,2648.62,92.6844,3,58.692,1,9532.59,175.976,4.93896,1.06802,1.17642,0.324794
1743096998.9169614,0.122803,12.268,98,567.24,2649.8,92.6838,3,58.692,1,9651.54,176.034,5.18811,0.982295,1.1643,0.326807
1743096998.9381526,0.141088,12.29,98,568.412,2650.97,92.6834,3,58.692,1,9526.01,176.085,5.3827,0.923438,1.1497,0.314916
1743096998.964783,0.159513,12.312,98,569.582,2652.14,92.6829,3,58.692,1,9631.78,176.114,5.53536,0.791869,1.13266,0.326117
1743096998.9828708,0.178491,12.334,98,570.746,2653.3,92.6824,3,58.692,1,9485.38,176.152,5.64526,0.839036,1.11304,0.334219
1743096999.0075963,0.19886,12.356,98,571.906,2654.46,92.6819,3,58.692,1,9652.71,176.134,6.07547,0.615167,1.09082,0.317715
1743096999.027652,0.219764,12.378,98,573.061,2655.62,92.6815,3,58.692,1,9551.18,176.143,6.40579,0.602492,1.066,0.328647
1743096999.0518727,0.240841,12.4,98,574.209,2656.76,92.681,3,58.692,1,9555.59,176.195,6.68531,0.622267,1.03857,0.334102
1743096999.0740771,0.260112,12.422,98,575.35,2657.91,92.6804,3,58.692,1,9637.68,176.227,6.862,0.387946,1.00842,0.316973
